FLAM
     2940.00    4.2046299e-09
     2950.00    4.2100731e-09
     2960.00    4.1094321e-09
     2970.00    3.9278070e-09
     2980.00    3.7461462e-09
     2990.00    3.6331320e-09
     3000.00    3.6307710e-09
     3010.00    3.7562531e-09
     3020.00    3.9413872e-09
     3030.00    4.1030669e-09
     3040.00    4.2132395e-09
     3050.00    4.2952160e-09
     3060.00    4.3685749e-09
     3070.00    4.4651398e-09
     3080.00    4.6394483e-09
     3090.00    4.8570227e-09
     3100.00    5.0390062e-09
     3110.00    5.1445968e-09
     3120.00    5.1855971e-09
     3130.00    5.2278200e-09
     3140.00    5.2399117e-09
     3150.00    5.1826334e-09
     3160.00    5.0786296e-09
     3170.00    4.9508285e-09
     3180.00    4.7736422e-09
     3190.00    4.4883710e-09
     3200.00    4.1229963e-09
     3210.00    3.8334516e-09
     3220.00    3.6808408e-09
     3230.00    3.6082068e-09
     3240.00    3.5597702e-09
     3250.00    3.5170295e-09
     3260.00    3.4879780e-09
     3270.00    3.4863510e-09
     3280.00    3.5166441e-09
     3290.00    3.5786561e-09
     3300.00    3.6818119e-09
     3310.00    3.8373139e-09
     3320.00    4.0325026e-09
     3330.00    4.2291186e-09
     3340.00    4.4085716e-09
     3350.00    4.5897013e-09
     3360.00    4.7666951e-09
     3370.00    4.9034511e-09
     3380.00    5.0033836e-09
     3390.00    5.1074758e-09
     3400.00    5.2368276e-09
     3410.00    5.3806307e-09
     3420.00    5.5193395e-09
     3430.00    5.6459411e-09
     3440.00    5.7763048e-09
     3450.00    5.9351128e-09
     3460.00    6.1300310e-09
     3470.00    6.3521005e-09
     3480.00    6.5952974e-09
     3490.00    6.8538138e-09
     3500.00    7.1070982e-09
     3510.00    7.3332183e-09
     3520.00    7.5226192e-09
     3530.00    7.6717630e-09
     3540.00    7.7752649e-09
     3550.00    7.8356798e-09
     3560.00    7.8678483e-09
     3570.00    7.8770421e-09
     3580.00    7.8657494e-09
     3590.00    7.8337109e-09
     3600.00    7.7788397e-09
     3610.00    7.7234811e-09
     3620.00    7.6899491e-09
     3630.00    7.6439809e-09
     3640.00    7.5156235e-09
     3650.00    7.2519065e-09
     3660.00    6.8415296e-09
     3670.00    6.3224678e-09
     3680.00    5.7647595e-09
     3690.00    5.2297325e-09
     3700.00    4.7531967e-09
     3710.00    4.3756229e-09
     3720.00    4.1337736e-09
     3730.00    4.0074137e-09
     3740.00    3.9492910e-09
     3750.00    3.9383181e-09
     3760.00    3.9750962e-09
     3770.00    4.0596147e-09
     3780.00    4.1855940e-09
     3790.00    4.3545223e-09
     3800.00    4.5914102e-09
     3810.00    4.9313156e-09
     3820.00    5.3896455e-09
     3830.00    5.9615161e-09
     3840.00    6.6292779e-09
     3850.00    7.3529779e-09
     3860.00    8.0683608e-09
     3870.00    8.7075281e-09
     3880.00    9.2242011e-09
     3890.00    9.6049859e-09
     3900.00    9.8581332e-09
     3910.00    9.9892762e-09
     3920.00    9.9949371e-09
     3930.00    9.8820333e-09
     3940.00    9.6748221e-09
     3950.00    9.3944205e-09
     3960.00    9.0611105e-09
     3970.00    8.7213020e-09
     3980.00    8.4448398e-09
     3990.00    8.2925004e-09
     4000.00    8.2949431e-09
     4010.00    8.4441930e-09
     4020.00    8.6983609e-09
     4030.00    9.0054910e-09
     4040.00    9.3182006e-09
     4050.00    9.5969998e-09
     4060.00    9.8081360e-09
     4070.00    9.9195020e-09
     4080.00    9.9107757e-09
     4090.00    9.7886401e-09
     4100.00    9.5853413e-09
     4110.00    9.3408058e-09
     4120.00    9.0859871e-09
     4130.00    8.8392829e-09
     4140.00    8.6106284e-09
     4150.00    8.4023485e-09
     4160.00    8.2059560e-09
     4170.00    8.0037841e-09
     4180.00    7.7785340e-09
     4190.00    7.5230360e-09
     4200.00    7.2428412e-09
     4210.00    6.9516026e-09
     4220.00    6.6631742e-09
     4230.00    6.3839851e-09
     4240.00    6.1101290e-09
     4250.00    5.8351895e-09
     4260.00    5.5618220e-09
     4270.00    5.3064791e-09
     4280.00    5.0939667e-09
     4290.00    4.9492370e-09
     4300.00    4.8906950e-09
     4310.00    4.9228637e-09
     4320.00    5.0313551e-09
     4330.00    5.1875631e-09
     4340.00    5.3613633e-09
     4350.00    5.5307395e-09
     4360.00    5.6820362e-09
     4370.00    5.8048116e-09
     4380.00    5.8888411e-09
     4390.00    5.9275480e-09
     4400.00    5.9254932e-09
     4410.00    5.9027136e-09
     4420.00    5.8912821e-09
     4430.00    5.9234935e-09
     4440.00    6.0179896e-09
     4450.00    6.1723519e-09
     4460.00    6.3655642e-09
     4470.00    6.5675950e-09
     4480.00    6.7494955e-09
     4490.00    6.8899132e-09
     4500.00    6.9777949e-09
     4510.00    7.0119645e-09
     4520.00    6.9987929e-09
     4530.00    6.9496283e-09
     4540.00    6.8783108e-09
     4550.00    6.7984750e-09
     4560.00    6.7209633e-09
     4570.00    6.6511619e-09
     4580.00    6.5864016e-09
     4590.00    6.5153508e-09
     4600.00    6.4223162e-09
     4610.00    6.2947274e-09
     4620.00    6.1290494e-09
     4630.00    5.9333567e-09
     4640.00    5.7253829e-09
     4650.00    5.5264850e-09
     4660.00    5.3543011e-09
     4670.00    5.2173124e-09
     4680.00    5.1131276e-09
     4690.00    5.0308581e-09
     4700.00    4.9564489e-09
     4710.00    4.8784982e-09
     4720.00    4.7921141e-09
     4730.00    4.6996581e-09
     4740.00    4.6085012e-09
     4750.00    4.5264646e-09
     4760.00    4.4563150e-09
     4770.00    4.3923392e-09
     4780.00    4.3223393e-09
     4790.00    4.2338041e-09
     4800.00    4.1203590e-09
     4810.00    3.9842142e-09
     4820.00    3.8344193e-09
     4830.00    3.6840933e-09
     4840.00    3.5486231e-09
     4850.00    3.4437582e-09
     4860.00    3.3820224e-09
     4870.00    3.3681829e-09
     4880.00    3.3962534e-09
     4890.00    3.4498335e-09
     4900.00    3.5064534e-09
     4910.00    3.5467831e-09
     4920.00    3.5646731e-09
     4930.00    3.5665264e-09
     4940.00    3.5608305e-09
     4950.00    3.5531473e-09
     4960.00    3.5484644e-09
     4970.00    3.5524357e-09
     4980.00    3.5700180e-09
     4990.00    3.6040556e-09
     5000.00    3.6549239e-09
     5010.00    3.7213427e-09
     5020.00    3.8020589e-09
     5030.00    3.8966387e-09
     5040.00    4.0044698e-09
     5050.00    4.1231368e-09
     5060.00    4.2476546e-09
     5070.00    4.3707889e-09
     5080.00    4.4840369e-09
     5090.00    4.5790948e-09
     5100.00    4.6496325e-09
     5110.00    4.6928730e-09
     5120.00    4.7104980e-09
     5130.00    4.7085470e-09
     5140.00    4.6957990e-09
     5150.00    4.6804155e-09
     5160.00    4.6660293e-09
     5170.00    4.6494814e-09
     5180.00    4.6214935e-09
     5190.00    4.5695241e-09
     5200.00    4.4821769e-09
     5210.00    4.3539209e-09
     5220.00    4.1883115e-09
     5230.00    3.9981592e-09
     5240.00    3.8024901e-09
     5250.00    3.6215484e-09
     5260.00    3.4716920e-09
     5270.00    3.3619454e-09
     5280.00    3.2933466e-09
     5290.00    3.2609630e-09
     5300.00    3.2570732e-09
     5310.00    3.2737208e-09
     5320.00    3.3038304e-09
     5330.00    3.3409425e-09
     5340.00    3.3782145e-09
     5350.00    3.4079590e-09
     5360.00    3.4224789e-09
     5370.00    3.4156941e-09
     5380.00    3.3846004e-09
     5390.00    3.3299486e-09
     5400.00    3.2560380e-09
     5410.00    3.1700668e-09
     5420.00    3.0815228e-09
     5430.00    3.0014612e-09
     5440.00    2.9411979e-09
     5450.00    2.9104895e-09
     5460.00    2.9157872e-09
     5470.00    2.9590478e-09
     5480.00    3.0373036e-09
     5490.00    3.1431004e-09
     5500.00    3.2658577e-09
     5510.00    3.3937195e-09
     5520.00    3.5150730e-09
     5530.00    3.6197879e-09
     5540.00    3.7009016e-09
     5550.00    3.7562669e-09
     5560.00    3.7887029e-09
     5570.00    3.8041614e-09
     5580.00    3.8089979e-09
     5590.00    3.8079063e-09
     5600.00    3.8032954e-09
     5610.00    3.7957672e-09
     5620.00    3.7848902e-09
     5630.00    3.7697386e-09
     5640.00    3.7491804e-09
     5650.00    3.7220811e-09
     5660.00    3.6874659e-09
     5670.00    3.6446659e-09
     5680.00    3.5935823e-09
     5690.00    3.5350945e-09
     5700.00    3.4713300e-09
     5710.00    3.4054783e-09
     5720.00    3.3412244e-09
     5730.00    3.2822346e-09
     5740.00    3.2319795e-09
     5750.00    3.1937125e-09
     5760.00    3.1702003e-09
     5770.00    3.1630817e-09
     5780.00    3.1721640e-09
     5790.00    3.1950930e-09
     5800.00    3.2276281e-09
     5810.00    3.2644965e-09
     5820.00    3.3006055e-09
     5830.00    3.3321725e-09
     5840.00    3.3572354e-09
     5850.00    3.3755226e-09
     5860.00    3.3880704e-09
     5870.00    3.3969116e-09
     5880.00    3.4047363e-09
     5890.00    3.4140332e-09
     5900.00    3.4257645e-09
     5910.00    3.4385134e-09
     5920.00    3.4489833e-09
     5930.00    3.4534810e-09
     5940.00    3.4490204e-09
     5950.00    3.4332030e-09
     5960.00    3.4033712e-09
     5970.00    3.3561336e-09
     5980.00    3.2877895e-09
     5990.00    3.1953540e-09
     6000.00    3.0775862e-09
     6010.00    2.9355969e-09
     6020.00    2.7729053e-09
     6030.00    2.5950377e-09
     6040.00    2.4089009e-09
     6050.00    2.2221620e-09
     6060.00    2.0426890e-09
     6070.00    1.8779135e-09
     6080.00    1.7341952e-09
     6090.00    1.6162380e-09
     6100.00    1.5267800e-09
     6110.00    1.4667122e-09
     6120.00    1.4355745e-09
     6130.00    1.4323218e-09
     6140.00    1.4561740e-09
     6150.00    1.5068775e-09
     6160.00    1.5837183e-09
     6170.00    1.6839684e-09
     6180.00    1.8023491e-09
     6190.00    1.9319525e-09
     6200.00    2.0656916e-09
     6210.00    2.1974149e-09
     6220.00    2.3224411e-09
     6230.00    2.4375648e-09
     6240.00    2.5407053e-09
     6250.00    2.6304875e-09
     6260.00    2.7060259e-09
     6270.00    2.7670001e-09
     6280.00    2.8138734e-09
     6290.00    2.8479722e-09
     6300.00    2.8712203e-09
     6310.00    2.8855742e-09
     6320.00    2.8924537e-09
     6330.00    2.8924858e-09
     6340.00    2.8857097e-09
     6350.00    2.8720149e-09
     6360.00    2.8514978e-09
     6370.00    2.8246136e-09
     6380.00    2.7921710e-09
     6390.00    2.7552497e-09
     6400.00    2.7150547e-09
     6410.00    2.6727276e-09
     6420.00    2.6292017e-09
     6430.00    2.5851925e-09
     6440.00    2.5413100e-09
     6450.00    2.4981875e-09
     6460.00    2.4565339e-09
     6470.00    2.4170925e-09
     6480.00    2.3805382e-09
     6490.00    2.3473513e-09
     6500.00    2.3176998e-09
     6510.00    2.2913654e-09
     6520.00    2.2677313e-09
     6530.00    2.2458292e-09
     6540.00    2.2244583e-09
     6550.00    2.2024248e-09
     6560.00    2.1789033e-09
     6570.00    2.1537688e-09
     6580.00    2.1276482e-09
     6590.00    2.1015493e-09
     6600.00    2.0762144e-09
     6610.00    2.0516240e-09
     6620.00    2.0269790e-09
     6630.00    2.0011493e-09
     6640.00    1.9732826e-09
     6650.00    1.9432255e-09
     6660.00    1.9115651e-09
     6670.00    1.8793130e-09
     6680.00    1.8474420e-09
     6690.00    1.8165753e-09
     6700.00    1.7870094e-09
     6710.00    1.7589409e-09
     6720.00    1.7325982e-09
     6730.00    1.7081720e-09
     6740.00    1.6857054e-09
     6750.00    1.6650697e-09
     6760.00    1.6459862e-09
     6770.00    1.6280426e-09
     6780.00    1.6107303e-09
     6790.00    1.5935372e-09
     6800.00    1.5760667e-09
     6810.00    1.5581160e-09
     6820.00    1.5396801e-09
     6830.00    1.5209115e-09
     6840.00    1.5020993e-09
     6850.00    1.4836744e-09
     6860.00    1.4661813e-09
     6870.00    1.4501763e-09
     6880.00    1.4360642e-09
     6890.00    1.4239578e-09
     6900.00    1.4136510e-09
     6910.00    1.4047221e-09
     6920.00    1.3967037e-09
     6930.00    1.3892150e-09
     6940.00    1.3819922e-09
     6950.00    1.3748307e-09
     6960.00    1.3675281e-09
     6970.00    1.3599046e-09
     6980.00    1.3518925e-09
     6990.00    1.3436040e-09
     7000.00    1.3352948e-09
     7010.00    1.3272375e-09
     7020.00    1.3195982e-09
     7030.00    1.3124031e-09
     7040.00    1.3055962e-09
     7050.00    1.2991125e-09
     7060.00    1.2928903e-09
     7070.00    1.2868148e-09
     7080.00    1.2806461e-09
     7090.00    1.2740001e-09
     7100.00    1.2664104e-09
     7110.00    1.2574554e-09
     7120.00    1.2469164e-09
     7130.00    1.2349242e-09
     7140.00    1.2220165e-09
     7150.00    1.2090182e-09
     7160.00    1.1967385e-09
     7170.00    1.1856513e-09
     7180.00    1.1757700e-09
     7190.00    1.1667625e-09
     7200.00    1.1581702e-09
     7210.00    1.1495903e-09
     7220.00    1.1407707e-09
     7230.00    1.1316210e-09
     7240.00    1.1221545e-09
     7250.00    1.1123954e-09
     7260.00    1.1023037e-09
     7270.00    1.0917587e-09
     7280.00    1.0806034e-09
     7290.00    1.0687117e-09
     7300.00    1.0560387e-09
     7310.00    1.0426336e-09
     7320.00    1.0286204e-09
     7330.00    1.0141542e-09
     7340.00    9.9936035e-10
     7350.00    9.8427428e-10
     7360.00    9.6881473e-10
     7370.00    9.5282270e-10
     7380.00    9.3617318e-10
     7390.00    9.1892649e-10
     7400.00    9.0145761e-10
     7410.00    8.8448265e-10
     7420.00    8.6893075e-10
     7430.00    8.5564317e-10
     7440.00    8.4502720e-10
     7450.00    8.3693697e-10
     7460.00    8.3091632e-10
     7470.00    8.2659689e-10
     7480.00    8.2389139e-10
     7490.00    8.2286521e-10
     7500.00    8.2349393e-10
     7510.00    8.2555331e-10
     7520.00    8.2869105e-10
     7530.00    8.3256656e-10
     7540.00    8.3693610e-10
     7550.00    8.4164368e-10
     7560.00    8.4656038e-10
     7570.00    8.5154265e-10
     7580.00    8.5644733e-10
     7590.00    8.6118249e-10
     7600.00    8.6574237e-10
     7610.00    8.7019775e-10
     7620.00    8.7465814e-10
     7630.00    8.7923852e-10
     7640.00    8.8404038e-10
     7650.00    8.8913937e-10
     7660.00    8.9458206e-10
     7670.00    9.0040037e-10
     7680.00    9.0662941e-10
     7690.00    9.1329683e-10
     7700.00    9.2037429e-10
     7710.00    9.2772259e-10
     7720.00    9.3507881e-10
     7730.00    9.4212046e-10
     7740.00    9.4853852e-10
     7750.00    9.5410928e-10
     7760.00    9.5872848e-10
     7770.00    9.6238130e-10
     7780.00    9.6507032e-10
     7790.00    9.6674678e-10
     7800.00    9.6728397e-10
     7810.00    9.6650132e-10
     7820.00    9.6421951e-10
     7830.00    9.6031706e-10
     7840.00    9.5477063e-10
     7850.00    9.4767594e-10
     7860.00    9.3925393e-10
     7870.00    9.2984142e-10
     7880.00    9.1985545e-10
     7890.00    9.0971746e-10
     7900.00    8.9974350e-10
     7910.00    8.9005258e-10
     7920.00    8.8057488e-10
     7930.00    8.7119789e-10
     7940.00    8.6197951e-10
     7950.00    8.5327053e-10
     7960.00    8.4561153e-10
     7970.00    8.3941308e-10
     7980.00    8.3462084e-10
     7990.00    8.3063957e-10
     8000.00    8.2660702e-10
     8010.00    8.2180695e-10
     8020.00    8.1591853e-10
     8030.00    8.0899784e-10
     8040.00    8.0134961e-10
     8050.00    7.9335168e-10
     8060.00    7.8526136e-10
     8070.00    7.7706430e-10
     8080.00    7.6846577e-10
     8090.00    7.5905325e-10
     8100.00    7.4852020e-10
     8110.00    7.3679975e-10
     8120.00    7.2405536e-10
     8130.00    7.1059111e-10
     8140.00    6.9676779e-10
     8150.00    6.8295801e-10
     8160.00    6.6952519e-10
     8170.00    6.5680453e-10
     8180.00    6.4508195e-10
     8190.00    6.3458206e-10
     8200.00    6.2547787e-10
     8210.00    6.1792692e-10
     8220.00    6.1212592e-10
     8230.00    6.0835983e-10
     8240.00    6.0700503e-10
     8250.00    6.0844559e-10
     8260.00    6.1290657e-10
     8270.00    6.2029113e-10
     8280.00    6.3015445e-10
     8290.00    6.4187061e-10
     8300.00    6.5489218e-10
     8310.00    6.6892261e-10
     8320.00    6.8390668e-10
     8330.00    6.9989607e-10
     8340.00    7.1691440e-10
     8350.00    7.3489779e-10
     8360.00    7.5370642e-10
     8370.00    7.7316445e-10
     8380.00    7.9310746e-10
     8390.00    8.1338407e-10
     8400.00    8.3382376e-10
     8410.00    8.5421845e-10
     8420.00    8.7431716e-10
     8430.00    8.9383640e-10
     8440.00    9.1248063e-10
     8450.00    9.2996399e-10
     8460.00    9.4602918e-10
     8470.00    9.6046284e-10
     8480.00    9.7310896e-10
     8490.00    9.8388039e-10
     8500.00    9.9276719e-10
     8510.00    9.9983740e-10
     8520.00    1.0052282e-09
     8530.00    1.0091239e-09
     8540.00    1.0117253e-09
     8550.00    1.0132174e-09
     8560.00    1.0137441e-09
     8570.00    1.0134002e-09
     8580.00    1.0122412e-09
     8590.00    1.0103051e-09
     8600.00    1.0076376e-09
     8610.00    1.0043081e-09
     8620.00    1.0004124e-09
     8630.00    9.9606144e-10
     8640.00    9.9136284e-10
     8650.00    9.8640263e-10
     8660.00    9.8123271e-10
     8670.00    9.7586624e-10
     8680.00    9.7027783e-10
     8690.00    9.6440439e-10
     8700.00    9.5812699e-10
     8710.00    9.5129444e-10
     8720.00    9.4375336e-10
     8730.00    9.3536884e-10
     8740.00    9.2604757e-10
     8750.00    9.1575613e-10
     8760.00    9.0453129e-10
     8770.00    8.9247833e-10
     8780.00    8.7976026e-10
     8790.00    8.6658097e-10
     8800.00    8.5316692e-10
     8810.00    8.3975026e-10
     8820.00    8.2655561e-10
     8830.00    8.1379107e-10
     8840.00    8.0164339e-10
     8850.00    7.9027623e-10
     8860.00    7.7982950e-10
     8870.00    7.7041769e-10
     8880.00    7.6212550e-10
     8890.00    7.5499961e-10
     8900.00    7.4903723e-10
     8910.00    7.4417445e-10
     8920.00    7.4027970e-10
     8930.00    7.3715587e-10
     8940.00    7.3454821e-10
     8950.00    7.3215162e-10
     8960.00    7.2962003e-10
     8970.00    7.2659787e-10
     8980.00    7.2279684e-10
     8990.00    7.1810675e-10
     9000.00    7.1267717e-10
     9010.00    7.0689166e-10
     9020.00    7.0121913e-10
     9030.00    6.9602365e-10
     9040.00    6.9145135e-10
     9050.00    6.8745713e-10
     9060.00    6.8392745e-10
     9070.00    6.8077407e-10
     9080.00    6.7797369e-10
     9090.00    6.7554678e-10
     9100.00    6.7351192e-10
     9110.00    6.7185443e-10
     9120.00    6.7052512e-10
     9130.00    6.6946172e-10
     9140.00    6.6861437e-10
     9150.00    6.6795855e-10
     9160.00    6.6748840e-10
     9170.00    6.6719514e-10
     9180.00    6.6704205e-10
     9190.00    6.6694759e-10
     9200.00    6.6678217e-10
     9210.00    6.6637596e-10
     9220.00    6.6552989e-10
     9230.00    6.6402204e-10
     9240.00    6.6160936e-10
     9250.00    6.5803903e-10
     9260.00    6.5309395e-10
     9270.00    6.4668555e-10
     9280.00    6.3896501e-10
     9290.00    6.3037928e-10
     9300.00    6.2160061e-10
     9310.00    6.1333177e-10
     9320.00    6.0608206e-10
     9330.00    6.0003752e-10
     9340.00    5.9508233e-10
     9350.00    5.9092898e-10
     9360.00    5.8726424e-10
     9370.00    5.8384200e-10
     9380.00    5.8050912e-10
     9390.00    5.7718926e-10
     9400.00    5.7385470e-10
     9410.00    5.7050342e-10
     9420.00    5.6713896e-10
     9430.00    5.6376350e-10
     9440.00    5.6038320e-10
     9450.00    5.5700752e-10
     9460.00    5.5364867e-10
     9470.00    5.5032104e-10
     9480.00    5.4704068e-10
     9490.00    5.4382457e-10
     9500.00    5.4069011e-10
     9510.00    5.3765440e-10
     9520.00    5.3473375e-10
     9530.00    5.3194313e-10
     9540.00    5.2929582e-10
     9550.00    5.2680310e-10
     9560.00    5.2447404e-10
     9570.00    5.2231543e-10
     9580.00    5.2033179e-10
     9590.00    5.1852549e-10
     9600.00    5.1689687e-10
     9610.00    5.1544455e-10
     9620.00    5.1416569e-10
     9630.00    5.1305634e-10
     9640.00    5.1211182e-10
     9650.00    5.1132705e-10
     9660.00    5.0957281e-10
     9670.00    5.0739260e-10
     9680.00    5.0523169e-10
     9690.00    5.0308420e-10
     9700.00    5.0094507e-10
     9710.00    4.9881014e-10
     9720.00    4.9667629e-10
     9730.00    4.9454139e-10
     9740.00    4.9240428e-10
     9750.00    4.9026464e-10
     9760.00    4.8812288e-10
     9770.00    4.8597999e-10
     9780.00    4.8383736e-10
     9790.00    4.8169666e-10
     9800.00    4.7955962e-10
     9810.00    4.7742796e-10
     9820.00    4.7530323e-10
     9830.00    4.7318674e-10
     9840.00    4.7107943e-10
     9850.00    4.6898184e-10
     9860.00    4.6689407e-10
     9870.00    4.6481569e-10
     9880.00    4.6274575e-10
     9890.00    4.6068277e-10
     9900.00    4.5862466e-10
     9910.00    4.5656881e-10
     9920.00    4.5451204e-10
     9930.00    4.5245061e-10
     9940.00    4.5038031e-10
     9950.00    4.4829648e-10
     9960.00    4.4619407e-10
     9970.00    4.4406776e-10
     9980.00    4.4191203e-10
     9990.00    4.3972135e-10
    10000.00    4.3749028e-10
    10010.00    4.3521362e-10
    10020.00    4.3288664e-10
    10030.00    4.3050520e-10
    10040.00    4.2806594e-10
    10050.00    4.2556643e-10
    10060.00    4.2300527e-10
    10070.00    4.2038221e-10
    10080.00    4.1769816e-10
    10090.00    4.1495521e-10
    10100.00    4.1215657e-10
    10110.00    4.0930642e-10
    10120.00    4.0640981e-10
    10130.00    4.0347242e-10
    10140.00    4.0050038e-10
    10150.00    3.9749998e-10
    10160.00    3.9447751e-10
    10170.00    3.9143900e-10
    10180.00    3.8839006e-10
    10190.00    3.8533578e-10
    10200.00    3.8228063e-10
    10210.00    3.7922846e-10
    10220.00    3.7618256e-10
    10230.00    3.7314578e-10
    10240.00    3.7012066e-10
    10250.00    3.6710964e-10
    10260.00    3.6411527e-10
    10270.00    3.6114044e-10
    10280.00    3.5818858e-10
    10290.00    3.5526384e-10
